date,pm25,retail,electricity,temperature,phase
2019-09-29,75.85714285714286,73.98582142197954,97.57142857142858,27.145714285714288,pre_covid
2019-10-06,101.71428571428572,65.107522851342,86.21428571428571,26.572857142857146,pre_covid
2019-10-13,190.57142857142856,60.66837356602322,81.31428571428572,26.12285714285714,pre_covid
2019-10-20,251.0,61.40823178024301,84.34285714285714,26.344285714285714,pre_covid
2019-10-27,273.85714285714283,55.48936606648465,72.9,23.74714285714285,pre_covid
2019-11-03,424.8571428571428,51.79007499538567,64.92857142857143,24.397142857142857,pre_covid
2019-11-10,312.57142857142856,56.22922428070445,64.52857142857142,22.858571428571427,pre_covid
2019-11-17,390.57142857142856,52.529933209605474,61.114285714285714,20.915714285714284,pre_covid
2019-11-24,289.85714285714283,52.529933209605474,61.92857142857143,20.165714285714284,pre_covid
2019-12-01,184.14285714285717,52.529933209605474,62.03469387755102,19.294285714285717,pre_covid
2019-12-08,343.57142857142856,51.79007499538567,62.24285714285714,16.2,pre_covid
2019-12-15,309.42857142857144,51.05021678116588,64.07142857142857,15.041428571428572,pre_covid
2019-12-22,311.42857142857144,51.79007499538567,70.95714285714286,11.85,pre_covid
2019-12-29,374.57142857142856,52.529933209605474,78.22857142857143,9.347142857142858,pre_covid
2020-01-05,386.1428571428572,47.35092571006691,78.67142857142858,11.578571428571427,pre_covid
2020-01-12,277.0,48.8306421385065,74.6,11.95142857142857,pre_covid
2020-01-19,276.1428571428572,49.5705003527263,74.84285714285716,13.127142857142855,pre_covid
2020-01-26,277.1428571428572,48.090783924286704,73.27142857142857,12.251428571428573,pre_covid
2020-02-02,235.7142857142857,51.79007499538568,70.32857142857144,13.12,pre_covid
2020-02-09,284.57142857142856,45.87120928162732,70.05714285714285,12.381428571428572,pre_covid
2020-02-16,254.28571428571428,49.5705003527263,66.30000000000001,15.941428571428572,pre_covid
2020-02-23,216.57142857142856,48.8306421385065,62.8142857142857,17.712857142857143,pre_covid
2020-03-01,197.66666666666663,46.61106749584712,62.25714285714286,19.195714285714285,covid
2020-03-08,139.85714285714286,48.8306421385065,61.942857142857136,19.635714285714283,covid
2020-03-15,138.0,47.35092571006691,55.714285714285715,18.77142857142857,covid
2020-03-22,171.71428571428572,51.79007499538568,58.47142857142858,22.335714285714285,covid
2020-03-29,84.42857142857143,38.47262713942936,44.785714285714285,23.712857142857143,covid
2020-04-05,79.57142857142857,36.992910710989776,43.800000000000004,24.22,covid
2020-04-12,105.28571428571428,36.992910710989776,48.271428571428565,27.270000000000003,covid
2020-04-19,125.57142857142856,36.992910710989776,61.15714285714286,30.545714285714286,covid
2020-04-26,116.14285714285714,36.992910710989776,59.24285714285714,28.88,covid
2020-05-03,114.71428571428572,42.17191821052834,63.05714285714286,30.87142857142857,covid
2020-05-10,125.42857142857144,39.21248535364916,68.2,31.6,covid
2020-05-17,148.85714285714286,52.52993320960548,72.25714285714285,32.68,covid
2020-05-24,183.28571428571428,54.74950785226486,87.42857142857143,35.5,covid
2020-05-31,128.85714285714286,54.74950785226486,94.19999999999997,35.441428571428574,covid
2020-06-07,117.57142857142856,56.22922428070446,81.07142857142857,31.867142857142856,covid
2020-06-14,138.57142857142858,53.26979142382528,102.21428571428571,35.901428571428575,covid
2020-06-21,118.85714285714286,59.92851535180343,114.32857142857142,36.81142857142857,covid
2020-06-28,105.85714285714286,71.02638856510036,107.22857142857143,35.07,covid
2020-07-05,132.42857142857142,71.02638856510036,117.72857142857143,35.77,covid
2020-07-12,70.0,63.62780642290241,104.0,33.15428571428571,covid
2020-07-19,90.14285714285714,65.84738106556179,111.61428571428571,33.75142857142857,covid
2020-07-26,70.0,60.66837356602323,92.33333333333333,30.81,covid
2020-08-02,76.28571428571429,59.92851535180343,117.72678571428571,31.785714285714285,covid
2020-08-09,71.28571428571429,56.22922428070446,111.42857142857143,31.99571428571429,covid
2020-08-16,62.42857142857143,54.74950785226486,103.02857142857144,29.83428571428572,covid
2020-08-23,58.285714285714285,51.79007499538568,96.12857142857142,29.205714285714286,covid
2020-08-30,64.71428571428571,55.48936606648466,98.08571428571429,29.12857142857143,covid
2020-09-06,71.42857142857143,56.22922428070446,101.8142857142857,29.33857142857143,covid
2020-09-13,115.28571428571428,54.74950785226486,111.04285714285713,30.39,covid
2020-09-20,134.42857142857142,56.22922428070446,122.28571428571429,31.24857142857143,covid
2020-09-27,123.14285714285714,62.14808999446282,115.6857142857143,30.678571428571427,covid
2020-10-04,171.0,61.192575127810194,96.7,28.427142857142854,covid
